pd_index,date_f1,CNUM,LNUM_f1,SI_f1,S_f1,MN_f1,P_f1,CU_f1,NI_f1,CR_f1,MO_f1,TI_f1,HM_Temp_f1,ProbeSi_f1,Time_f1,Timestamp_f1,Compliant_eq_1_f1,C_perce_sat_f1,Before_After_f1,Good_bad_f1,date,Slag_Time_f2,Open_Time_f2,Close_Time_f2,Taphole_f2,Pipe_burn_hole_f2,Taphole_Length_f2,Clay_box_f2,Clay_Close_hole_ft3_f2,Clay_temp_f2,Drill_bit_size_f2,Drill_shafts_used_f2,Cast_Avg_Temp_f2,Cast_Avg_Si_f2,Cast_Avg_S_f2,Cast_Avg_Mn_f2,Cast_Avg_P_f2,Cast_Avg_Cu_f2,Cast_Avg_Ni_f2,Cast_Avg_Cr_f2,Cast_Avg_Mo_f2,Cast_Avg_Ti_f2,Slag_Fe_f2,Slag_SiO2_f2,Slag_Al2O3_f2,Slag_CaO_f2,Slag_MgO_f2,Slag_S_f2,Slag_K2O_f2,Slag_B_SiO2_f2,Slag_TiO2_f2
363,44421,2920,148,0.813000023,0.041000001,0.460000008,0.071000002,0.003,0.017999999,0.044,0.002,0.027000001,2647,,0.925,44421.925,1.0,4.755229992,B,0.0,8/13/2021 0:00,21:45,21:42,00:54,1,0,11.10000038,668,3.980000019,162,2.119999886,1,2705,0.813000023,0.034000002,0.48300001,0.072999999,0.003,0.017000001,0.046,0.002,0.027000001,0.050000001,39.04999924,6.989999771,37.68000031,10.52999973,1.0,0.479999989,1.230000019,0.409999996
364,44421,2920,144,0.898000002,0.028999999,0.493999988,0.072999999,0.003,0.017999999,0.044,0.002,0.032000002,2711,,0.95,44421.95,1.0,4.823922,B,0.0,8/13/2021 0:00,21:45,21:42,00:54,1,0,11.10000038,668,3.980000019,162,2.119999886,1,2705,0.813000023,0.034000002,0.48300001,0.072999999,0.003,0.017000001,0.046,0.002,0.027000001,0.050000001,39.04999924,6.989999771,37.68000031,10.52999973,1.0,0.479999989,1.230000019,0.409999996
365,44421,2920,138,0.815999985,0.033,0.481000006,0.07,0.003,0.015,0.045000002,0.002,0.028000001,2714,,0.9625,44421.9625,1.0,4.853508005,B,0.0,8/13/2021 0:00,21:45,21:42,00:54,1,0,11.10000038,668,3.980000019,162,2.119999886,1,2705,0.813000023,0.034000002,0.48300001,0.072999999,0.003,0.017000001,0.046,0.002,0.027000001,0.050000001,39.04999924,6.989999771,37.68000031,10.52999973,1.0,0.479999989,1.230000019,0.409999996
366,44421,2920,122,0.781000018,0.033,0.504000008,0.075999998,0.003,0.017000001,0.048,0.002,0.026000001,2733,,0.9875,44421.9875,1.0,4.891291995,B,0.0,8/13/2021 0:00,21:45,21:42,00:54,1,0,11.10000038,668,3.980000019,162,2.119999886,1,2705,0.813000023,0.034000002,0.48300001,0.072999999,0.003,0.017000001,0.046,0.002,0.027000001,0.050000001,39.04999924,6.989999771,37.68000031,10.52999973,1.0,0.479999989,1.230000019,0.409999996
367,44422,2920,140,0.759000003,0.034000002,0.477999985,0.072999999,0.003,0.017000001,0.048,0.002,0.024,2723,,0.014583333,44422.01458,1.0,4.882553998,B,0.0,8/13/2021 0:00,21:45,21:42,00:54,1,0,11.10000038,668,3.980000019,162,2.119999886,1,2705,0.813000023,0.034000002,0.48300001,0.072999999,0.003,0.017000001,0.046,0.002,0.027000001,0.050000001,39.04999924,6.989999771,37.68000031,10.52999973,1.0,0.479999989,1.230000019,0.409999996
368,44422,2921,191,0.744000018,0.033,0.493999988,0.071000002,0.003,0.018999999,0.046999998,0.002,0.025,2695,,0.075694444,44422.07569,1.0,4.847591993,B,0.0,8/14/2021 0:00,01:30,00:49,03:50,3,0,11.0,637,2.5,165,2.25,1,2716,0.765999973,0.034000002,0.490999997,0.075999998,0.003,0.017999999,0.048,0.002,0.025,0.050000001,38.54999924,7.03000021,38.06999969,10.77999973,1.080000043,0.589999974,1.269999981,0.370000005
369,44422,2921,120,0.822000027,0.028000001,0.481000006,0.075999998,0.003,0.018999999,0.048999999,0.002,0.027000001,2721,,0.100694444,44422.10069,1.0,4.861947992,B,0.0,8/14/2021 0:00,01:30,00:49,03:50,3,0,11.0,637,2.5,165,2.25,1,2716,0.765999973,0.034000002,0.490999997,0.075999998,0.003,0.017999999,0.048,0.002,0.025,0.050000001,38.54999924,7.03000021,38.06999969,10.77999973,1.080000043,0.589999974,1.269999981,0.370000005
370,44422,2921,149,0.736000001,0.037,0.476999998,0.074000001,0.003,0.017000001,0.046999998,0.002,0.024,2720,,0.121527778,44422.12153,1.0,4.882985999,B,0.0,8/14/2021 0:00,01:30,00:49,03:50,3,0,11.0,637,2.5,165,2.25,1,2716,0.765999973,0.034000002,0.490999997,0.075999998,0.003,0.017999999,0.048,0.002,0.025,0.050000001,38.54999924,7.03000021,38.06999969,10.77999973,1.080000043,0.589999974,1.269999981,0.370000005
371,44422,2921,132,0.75999999,0.035999998,0.512000024,0.082000002,0.003,0.017000001,0.050000001,0.002,0.025,2730,,0.145833333,44422.14583,1.0,4.889706004,B,0.0,8/14/2021 0:00,01:30,00:49,03:50,3,0,11.0,637,2.5,165,2.25,1,2716,0.765999973,0.034000002,0.490999997,0.075999998,0.003,0.017999999,0.048,0.002,0.025,0.050000001,38.54999924,7.03000021,38.06999969,10.77999973,1.080000043,0.589999974,1.269999981,0.370000005
372,44422,2922,194,0.656000018,0.045000002,0.463999987,0.072999999,0.003,0.016000001,0.046999998,0.002,0.02,2651,,0.179166667,44422.17917,1.0,4.806891994,B,0.0,8/14/2021 0:00,03:47,03:44,06:08,1,0,10.0,668,4.0,175,2.25,1,2689,0.643000007,0.044,0.463,0.072999999,0.003,0.016000001,0.046999998,0.002,0.02,0.050000001,39.20000076,6.679999828,37.15999985,10.55000019,0.889999986,0.579999983,1.220000029,0.439999998
373,44422,2922,171,0.632000029,0.050000001,0.449000001,0.071000002,0.003,0.017000001,0.046999998,0.002,0.02,2690,,0.205555556,44422.20556,1.0,4.86911199,B,0.0,8/14/2021 0:00,03:47,03:44,06:08,1,0,10.0,668,4.0,175,2.25,1,2689,0.643000007,0.044,0.463,0.072999999,0.003,0.016000001,0.046999998,0.002,0.02,0.050000001,39.20000076,6.679999828,37.15999985,10.55000019,0.889999986,0.579999983,1.220000029,0.439999998
374,44422,2922,192,0.629999995,0.039000001,0.474999994,0.072999999,0.003,0.016000001,0.048999999,0.002,0.017999999,2704,,0.234027778,44422.23403,1.0,4.892190001,B,0.0,8/14/2021 0:00,03:47,03:44,06:08,1,0,10.0,668,4.0,175,2.25,1,2689,0.643000007,0.044,0.463,0.072999999,0.003,0.016000001,0.046999998,0.002,0.02,0.050000001,39.20000076,6.679999828,37.15999985,10.55000019,0.889999986,0.579999983,1.220000029,0.439999998
375,44422,2922,184,0.654999971,0.043000001,0.462000012,0.072999999,0.003,0.015,0.046,0.002,0.02,2713,,0.25,44422.25,1.0,4.895326009,B,0.0,8/14/2021 0:00,03:47,03:44,06:08,1,0,10.0,668,4.0,175,2.25,1,2689,0.643000007,0.044,0.463,0.072999999,0.003,0.016000001,0.046999998,0.002,0.02,0.050000001,39.20000076,6.679999828,37.15999985,10.55000019,0.889999986,0.579999983,1.220000029,0.439999998
376,44422,2923,150,0.626999974,0.050000001,0.428000003,0.068999998,0.003,0.016000001,0.046,0.002,0.02,2670,,0.270833333,44422.27083,1.0,4.842464008,B,0.0,8/14/2021 0:00,06:10,06:05,09:02,3,0,10.39999962,686,2.75,158,2.25,1,2689,0.691999972,0.043000001,0.453000009,0.071000002,0.003,0.016000001,0.046,0.002,0.021,0.239999995,39.36000061,6.690000057,36.86000061,10.72999954,0.829999983,0.0,1.210000038,0.430000007
377,44422,2923,142,0.707000017,0.046,0.43599999,0.072999999,0.003,0.016000001,0.046999998,0.002,0.023,2677,,0.283333333,44422.28333,1.0,4.825877995,B,0.0,8/14/2021 0:00,06:10,06:05,09:02,3,0,10.39999962,686,2.75,158,2.25,1,2689,0.691999972,0.043000001,0.453000009,0.071000002,0.003,0.016000001,0.046,0.002,0.021,0.239999995,39.36000061,6.690000057,36.86000061,10.72999954,0.829999983,0.0,1.210000038,0.430000007
378,44422,2923,139,0.693000019,0.035,0.47299999,0.071000002,0.003,0.016000001,0.046,0.002,0.021,2691,,0.319444444,44422.31944,1.0,4.856873993,B,0.0,8/14/2021 0:00,06:10,06:05,09:02,3,0,10.39999962,686,2.75,158,2.25,1,2689,0.691999972,0.043000001,0.453000009,0.071000002,0.003,0.016000001,0.046,0.002,0.021,0.239999995,39.36000061,6.690000057,36.86000061,10.72999954,0.829999983,0.0,1.210000038,0.430000007
379,44422,2923,151,0.691999972,0.045000002,0.460999995,0.068999998,0.003,0.016000001,0.046,0.002,0.018999999,2705,,0.338888889,44422.33889,1.0,4.874068008,B,0.0,8/14/2021 0:00,06:10,06:05,09:02,3,0,10.39999962,686,2.75,158,2.25,1,2689,0.691999972,0.043000001,0.453000009,0.071000002,0.003,0.016000001,0.046,0.002,0.021,0.239999995,39.36000061,6.690000057,36.86000061,10.72999954,0.829999983,0.0,1.210000038,0.430000007
380,44422,2923,182,0.742999971,0.037,0.469000012,0.071999997,0.003,0.017000001,0.045000002,0.002,0.023,2703,,0.350694444,44422.35069,1.0,4.85812201,B,0.0,8/14/2021 0:00,06:10,06:05,09:02,3,0,10.39999962,686,2.75,158,2.25,1,2689,0.691999972,0.043000001,0.453000009,0.071000002,0.003,0.016000001,0.046,0.002,0.021,0.239999995,39.36000061,6.690000057,36.86000061,10.72999954,0.829999983,0.0,1.210000038,0.430000007
381,44422,2924,162,0.699000001,0.045000002,0.442999989,0.071999997,0.003,0.016000001,0.046,0.002,0.021,2665,,0.40625,44422.40625,1.0,4.813864,B,0.0,8/14/2021 0:00,09:12,08:59,11:12,1,0,10.10000038,668,4.0,169,2.25,1,2698,0.69599998,0.044,0.462000012,0.071000002,0.003,0.017999999,0.046,0.002,0.02,0.050000001,39.58000183,7.039999962,36.91999817,10.31000042,0.779999971,0.400000006,1.190000057,0.49000001
382,44422,2924,190,0.693000019,0.045000002,0.477999985,0.071000002,0.003,0.021,0.046,0.002,0.02,2716,,0.434027778,44422.43403,1.0,4.888993992,B,0.0,8/14/2021 0:00,09:12,08:59,11:12,1,0,10.10000038,668,4.0,169,2.25,1,2698,0.69599998,0.044,0.462000012,0.071000002,0.003,0.017999999,0.046,0.002,0.02,0.050000001,39.58000183,7.039999962,36.91999817,10.31000042,0.779999971,0.400000006,1.190000057,0.49000001
383,44422,2924,152,0.694999993,0.041000001,0.465999991,0.071000002,0.003,0.017000001,0.046,0.002,0.02,2715,,0.464583333,44422.46458,1.0,4.889638001,B,0.0,8/14/2021 0:00,09:12,08:59,11:12,1,0,10.10000038,668,4.0,169,2.25,1,2698,0.69599998,0.044,0.462000012,0.071000002,0.003,0.017999999,0.046,0.002,0.02,0.050000001,39.58000183,7.039999962,36.91999817,10.31000042,0.779999971,0.400000006,1.190000057,0.49000001
384,44422,2925,161,0.833000004,0.037999999,0.486000001,0.072999999,0.003,0.017000001,0.046999998,0.002,0.026000001,2638,,0.478472222,44422.47847,1.0,4.737448,B,0.0,8/14/2021 0:00,11:11,11:06,13:04,3,0,10.19999981,686,3.0,164,2.25,1,2681,0.759000003,0.041000001,0.463,0.071000002,0.003,0.017000001,0.045000002,0.002,0.024,0.200000003,39.33000183,6.929999828,36.99000168,10.56000042,0.939999998,0.709999979,1.210000038,0.430000007
385,44422,2925,146,0.74000001,0.043000001,0.442000002,0.071999997,0.003,0.021,0.044,0.002,0.023,2694,,0.495138889,44422.49514,1.0,4.843045998,B,0.0,8/14/2021 0:00,11:11,11:06,13:04,3,0,10.19999981,686,3.0,164,2.25,1,2681,0.759000003,0.041000001,0.463,0.071000002,0.003,0.017000001,0.045000002,0.002,0.024,0.200000003,39.33000183,6.929999828,36.99000168,10.56000042,0.939999998,0.709999979,1.210000038,0.430000007
386,44422,2925,192,0.725000024,0.039999999,0.442999989,0.07,0.003,0.011,0.043000001,0.002,0.022,2690,,0.504166667,44422.50417,1.0,4.844443993,B,0.0,8/14/2021 0:00,11:11,11:06,13:04,3,0,10.19999981,686,3.0,164,2.25,1,2681,0.759000003,0.041000001,0.463,0.071000002,0.003,0.017000001,0.045000002,0.002,0.024,0.200000003,39.33000183,6.929999828,36.99000168,10.56000042,0.939999998,0.709999979,1.210000038,0.430000007
387,44422,2925,145,0.737999976,0.041000001,0.481000006,0.07,0.003,0.018999999,0.044,0.002,0.023,2704,,0.531944444,44422.53194,1.0,4.859068007,B,0.0,8/14/2021 0:00,11:11,11:06,13:04,3,0,10.19999981,686,3.0,164,2.25,1,2681,0.759000003,0.041000001,0.463,0.071000002,0.003,0.017000001,0.045000002,0.002,0.024,0.200000003,39.33000183,6.929999828,36.99000168,10.56000042,0.939999998,0.709999979,1.210000038,0.430000007
388,44422,2926,148,0.77700001,0.041999999,0.469000012,0.071000002,0.003,0.018999999,0.045000002,0.002,0.026000001,2621,,0.5625,44422.5625,1.0,4.727691997,B,0.0,8/14/2021 0:00,13:10,13:00,14:33,1,0,11.0,668,3.75,183,2.25,1,2666,0.736999989,0.046,0.451000005,0.068999998,0.003,0.018999999,0.044,0.002,0.023,0.170000002,38.22000122,6.809999943,36.68999863,10.15999985,0.899999976,0.340000004,1.230000019,0.419999987
389,44422,2926,191,0.69599998,0.050000001,0.432000011,0.067000002,0.003,0.017999999,0.043000001,0.002,0.02,2712,,0.6,44422.6,1.0,4.880956006,B,0.0,8/14/2021 0:00,13:10,13:00,14:33,1,0,11.0,668,3.75,183,2.25,1,2666,0.736999989,0.046,0.451000005,0.068999998,0.003,0.018999999,0.044,0.002,0.023,0.170000002,38.22000122,6.809999943,36.68999863,10.15999985,0.899999976,0.340000004,1.230000019,0.419999987
390,44422,2927,159,0.713999987,0.046999998,0.421000004,0.068000004,0.003,0.02,0.041000001,0.002,0.021,2647,,0.614583333,44422.61458,1.0,4.783418004,B,0.0,8/14/2021 0:00,14:50,14:30,17:10,3,0,10.80000019,686,3.0,160,2.25,1,2692,0.683000028,0.044,0.430999994,0.067000002,0.003,0.016000001,0.043000001,0.002,0.021,0.550000012,40.08000183,7.340000153,36.11000061,10.71000004,0.75,0.49000001,1.169999957,0.50999999
391,44422,2927,155,0.704999983,0.041999999,0.418000013,0.068000004,0.003,0.012,0.043000001,0.002,0.022,2693,,0.642361111,44422.64236,1.0,4.852374005,B,0.0,8/14/2021 0:00,14:50,14:30,17:10,3,0,10.80000019,686,3.0,160,2.25,1,2692,0.683000028,0.044,0.430999994,0.067000002,0.003,0.016000001,0.043000001,0.002,0.021,0.550000012,40.08000183,7.340000153,36.11000061,10.71000004,0.75,0.49000001,1.169999957,0.50999999
392,44422,2927,158,0.643000007,0.044,0.42899999,0.064999998,0.003,0.017999999,0.043000001,0.002,0.02,2708,,0.661805556,44422.66181,1.0,4.895221999,B,0.0,8/14/2021 0:00,14:50,14:30,17:10,3,0,10.80000019,686,3.0,160,2.25,1,2692,0.683000028,0.044,0.430999994,0.067000002,0.003,0.016000001,0.043000001,0.002,0.021,0.550000012,40.08000183,7.340000153,36.11000061,10.71000004,0.75,0.49000001,1.169999957,0.50999999
393,44422,2927,182,0.708999991,0.043000001,0.439999998,0.067000002,0.003,0.014,0.044,0.002,0.022,2708,,0.680555556,44422.68056,1.0,4.874810001,B,0.0,8/14/2021 0:00,14:50,14:30,17:10,3,0,10.80000019,686,3.0,160,2.25,1,2692,0.683000028,0.044,0.430999994,0.067000002,0.003,0.016000001,0.043000001,0.002,0.021,0.550000012,40.08000183,7.340000153,36.11000061,10.71000004,0.75,0.49000001,1.169999957,0.50999999
394,44422,2927,150,0.646000028,0.043000001,0.449000001,0.066,0.003,0.017000001,0.043000001,0.002,0.02,2706,,0.701388889,44422.70139,1.0,4.892351991,B,0.0,8/14/2021 0:00,14:50,14:30,17:10,3,0,10.80000019,686,3.0,160,2.25,1,2692,0.683000028,0.044,0.430999994,0.067000002,0.003,0.016000001,0.043000001,0.002,0.021,0.550000012,40.08000183,7.340000153,36.11000061,10.71000004,0.75,0.49000001,1.169999957,0.50999999
395,44422,2928,183,0.684000015,0.048999999,0.451999992,0.067000002,0.003,0.016000001,0.045000002,0.002,0.021,2675,,0.75,44422.75,1.0,4.831665995,B,0.0,8/14/2021 0:00,17:16,17:08,19:41,1,0,11.39999962,663,3.980000019,196,2.130000114,1,2701,0.702000022,0.039999999,0.470999986,0.07,0.003,0.016000001,0.046999998,0.002,0.022,0.050000001,39.56999969,6.71999979,36.79999924,10.28999996,0.879999995,0.439999998,1.190000057,0.449999988
396,44422,2928,149,0.677999973,0.037999999,0.477999985,0.07,0.003,0.016000001,0.048,0.002,0.02,2711,,0.777777778,44422.77778,1.0,4.889064008,B,0.0,8/14/2021 0:00,17:16,17:08,19:41,1,0,11.39999962,663,3.980000019,196,2.130000114,1,2701,0.702000022,0.039999999,0.470999986,0.07,0.003,0.016000001,0.046999998,0.002,0.022,0.050000001,39.56999969,6.71999979,36.79999924,10.28999996,0.879999995,0.439999998,1.190000057,0.449999988
397,44422,2928,151,0.722000003,0.037999999,0.460000008,0.07,0.003,0.016000001,0.045000002,0.002,0.023,2718,,0.785416667,44422.78542,1.0,4.8852,B,0.0,8/14/2021 0:00,17:16,17:08,19:41,1,0,11.39999962,663,3.980000019,196,2.130000114,1,2701,0.702000022,0.039999999,0.470999986,0.07,0.003,0.016000001,0.046999998,0.002,0.022,0.050000001,39.56999969,6.71999979,36.79999924,10.28999996,0.879999995,0.439999998,1.190000057,0.449999988
398,44422,2928,139,0.723999977,0.035999998,0.493999988,0.074000001,0.003,0.016000001,0.048999999,0.002,0.023,2701,,0.81875,44422.81875,1.0,4.861882007,B,0.0,8/14/2021 0:00,17:16,17:08,19:41,1,0,11.39999962,663,3.980000019,196,2.130000114,1,2701,0.702000022,0.039999999,0.470999986,0.07,0.003,0.016000001,0.046999998,0.002,0.022,0.050000001,39.56999969,6.71999979,36.79999924,10.28999996,0.879999995,0.439999998,1.190000057,0.449999988
399,44422,2929,120,0.610000014,0.052000001,0.402999997,0.066,0.003,0.017000001,0.046999998,0.002,0.017999999,2665,,0.844444444,44422.84444,1.0,4.839513995,B,0.0,8/14/2021 0:00,20:10,19:37,22:40,3,0,10.5,686,3.0,170,2.25,1,2686,0.625999987,0.046999998,0.442999989,0.068999998,0.003,0.016000001,0.046999998,0.002,0.018999999,0.050000001,39.41999817,6.769999981,36.70999908,10.35000038,0.970000029,0.639999986,1.190000057,0.419999987
400,44422,2929,155,0.563000023,0.052000001,0.404000014,0.064000003,0.003,0.016000001,0.045000002,0.002,0.015,2677,,0.871527778,44422.87153,1.0,4.870191992,B,0.0,8/14/2021 0:00,20:10,19:37,22:40,3,0,10.5,686,3.0,170,2.25,1,2686,0.625999987,0.046999998,0.442999989,0.068999998,0.003,0.016000001,0.046999998,0.002,0.018999999,0.050000001,39.41999817,6.769999981,36.70999908,10.35000038,0.970000029,0.639999986,1.190000057,0.419999987
401,44422,2929,152,0.572000027,0.050000001,0.426999986,0.066,0.003,0.014,0.046999998,0.002,0.016000001,2686,,0.892361111,44422.89236,1.0,4.881035991,B,0.0,8/14/2021 0:00,20:10,19:37,22:40,3,0,10.5,686,3.0,170,2.25,1,2686,0.625999987,0.046999998,0.442999989,0.068999998,0.003,0.016000001,0.046999998,0.002,0.018999999,0.050000001,39.41999817,6.769999981,36.70999908,10.35000038,0.970000029,0.639999986,1.190000057,0.419999987
402,44422,2929,184,0.635999978,0.043000001,0.483999997,0.071999997,0.003,0.016000001,0.046,0.002,0.018999999,2698,,0.923611111,44422.92361,1.0,4.881602007,B,0.0,8/14/2021 0:00,20:10,19:37,22:40,3,0,10.5,686,3.0,170,2.25,1,2686,0.625999987,0.046999998,0.442999989,0.068999998,0.003,0.016000001,0.046999998,0.002,0.018999999,0.050000001,39.41999817,6.769999981,36.70999908,10.35000038,0.970000029,0.639999986,1.190000057,0.419999987
403,44422,2929,158,0.750999987,0.039000001,0.499000013,0.075999998,0.003,0.016000001,0.048,0.002,0.025,2705,,0.985416667,44422.98542,1.0,4.856932005,B,0.0,8/14/2021 0:00,20:10,19:37,22:40,3,0,10.5,686,3.0,170,2.25,1,2686,0.625999987,0.046999998,0.442999989,0.068999998,0.003,0.016000001,0.046999998,0.002,0.018999999,0.050000001,39.41999817,6.769999981,36.70999908,10.35000038,0.970000029,0.639999986,1.190000057,0.419999987
404,44422,2930,159,0.707000017,0.043000001,0.462000012,0.071999997,0.003,0.017999999,0.046999998,0.002,0.021,2686,,0.983333333,44422.98333,1.0,4.840985995,B,0.0,8/14/2021 0:00,22:43,22:39,01:12,1,3,12.0,663,2.970000029,162,2.119999886,1,2704,0.671999991,0.044,0.469999999,0.072999999,0.003,0.017999999,0.048,0.002,0.02,0.050000001,39.77999878,6.929999828,37.09999847,10.35999966,0.879999995,0.439999998,1.190000057,0.449999988
405,44423,2930,161,0.666000009,0.044,0.493000001,0.075000003,0.003,0.018999999,0.048999999,0.002,0.02,2711,,0.004166667,44423.00417,1.0,4.889153996,B,0.0,8/14/2021 0:00,22:43,22:39,01:12,1,3,12.0,663,2.970000029,162,2.119999886,1,2704,0.671999991,0.044,0.469999999,0.072999999,0.003,0.017999999,0.048,0.002,0.02,0.050000001,39.77999878,6.929999828,37.09999847,10.35999966,0.879999995,0.439999998,1.190000057,0.449999988
406,44423,2930,154,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727,,0.024305556,44423.02431,,5.14729,B,1.0,8/14/2021 0:00,22:43,22:39,01:12,1,3,12.0,663,2.970000029,162,2.119999886,1,2704,0.671999991,0.044,0.469999999,0.072999999,0.003,0.017999999,0.048,0.002,0.02,0.050000001,39.77999878,6.929999828,37.09999847,10.35999966,0.879999995,0.439999998,1.190000057,0.449999988
407,44423,2930,184,0.64200002,0.046,0.455000013,0.071000002,0.003,0.017999999,0.048,0.002,0.018999999,2695,,0.05,44423.05,1.0,4.872919994,B,0.0,8/14/2021 0:00,22:43,22:39,01:12,1,3,12.0,663,2.970000029,162,2.119999886,1,2704,0.671999991,0.044,0.469999999,0.072999999,0.003,0.017999999,0.048,0.002,0.02,0.050000001,39.77999878,6.929999828,37.09999847,10.35999966,0.879999995,0.439999998,1.190000057,0.449999988
408,44423,2931,150,0.776000023,0.037999999,0.444000006,0.075000003,0.003,0.016000001,0.046999998,0.002,0.025,2713,,0.082638889,44423.08264,1.0,4.858651993,B,0.0,8/15/2021 0:00,01:22,01:08,03:25,3,0,10.0,686,4.0,160,2.25,2,2711,0.680000007,0.044,0.428000003,0.068999998,0.003,0.016000001,0.046,0.002,0.021,0.170000002,37.27999878,8.609999657,38.68000031,11.09000015,1.320000052,0.209999993,1.340000033,0.310000002
409,44423,2931,132,0.698000014,0.041999999,0.428000003,0.067000002,0.003,0.017000001,0.046999998,0.002,0.023,2711,,0.102777778,44423.10278,1.0,4.880853995,B,0.0,8/15/2021 0:00,01:22,01:08,03:25,3,0,10.0,686,4.0,160,2.25,2,2711,0.680000007,0.044,0.428000003,0.068999998,0.003,0.016000001,0.046,0.002,0.021,0.170000002,37.27999878,8.609999657,38.68000031,11.09000015,1.320000052,0.209999993,1.340000033,0.310000002
410,44423,2931,145,0.565999985,0.052999999,0.412,0.064999998,0.003,0.016000001,0.045000002,0.002,0.016000001,2710,,0.125694444,44423.12569,1.0,4.917586006,B,0.0,8/15/2021 0:00,01:22,01:08,03:25,3,0,10.0,686,4.0,160,2.25,2,2711,0.680000007,0.044,0.428000003,0.068999998,0.003,0.016000001,0.046,0.002,0.021,0.170000002,37.27999878,8.609999657,38.68000031,11.09000015,1.320000052,0.209999993,1.340000033,0.310000002
411,44423,2932,151,0.606000006,0.046,0.485000014,0.075999998,0.003,0.017000001,0.050999999,0.002,0.017999999,2654,,0.166666667,44423.16667,1.0,4.826729999,B,0.0,8/15/2021 0:00,03:27,03:23,05:57,1,0,10.30000019,663,2.5,160,2.25,1,2684,0.648999989,0.044,0.469999999,0.072999999,0.003,0.014,0.048,0.002,0.02,0.050000001,39.34000015,6.699999809,37.52999878,10.52999973,0.819999993,0.360000014,1.220000029,0.469999999
412,44423,2932,148,0.609000027,0.046999998,0.448000014,0.071999997,0.003,0.013,0.046999998,0.002,0.017999999,2694,,0.191666667,44423.19167,1.0,4.882223994,B,0.0,8/15/2021 0:00,03:27,03:23,05:57,1,0,10.30000019,663,2.5,160,2.25,1,2684,0.648999989,0.044,0.469999999,0.072999999,0.003,0.014,0.048,0.002,0.02,0.050000001,39.34000015,6.699999809,37.52999878,10.52999973,0.819999993,0.360000014,1.220000029,0.469999999
413,44423,2932,140,0.73299998,0.037999999,0.476000011,0.071000002,0.003,0.011,0.046,0.002,0.024,2705,,0.217361111,44423.21736,1.0,4.863918006,B,0.0,8/15/2021 0:00,03:27,03:23,05:57,1,0,10.30000019,663,2.5,160,2.25,1,2684,0.648999989,0.044,0.469999999,0.072999999,0.003,0.014,0.048,0.002,0.02,0.050000001,39.34000015,6.699999809,37.52999878,10.52999973,0.819999993,0.360000014,1.220000029,0.469999999
414,44423,2933,193,0.697000027,0.052000001,0.423999995,0.068000004,0.003,0.014,0.045000002,0.002,0.021,2604,,0.256944444,44423.25694,1.0,4.72509199,B,0.0,8/15/2021 0:00,06:10,05:55,08:27,3,1,12.0,678,3.0,160,2.25,1,2685,0.749000013,0.039999999,0.463999987,0.071000002,0.003,0.016000001,0.045000002,0.002,0.024,0.189999998,39.13000107,6.659999847,37.11000061,10.56999969,0.959999979,0.620000005,1.220000029,0.430000007
